n	id	date	publication	title	snippet	forms
983	hmf19480419-01.2.76	19 April 1948	hmf	המוסדות מהימים שרות ־־ בראות עבר מרכזי	"<div class=""txtsearchsnippet"">... את יתד _בתי־החולים בעיר. כן מתנהל מו""מ על העברת <b class=""highlightcolor"">ביה""ח הממשלתי</b> בצפת לידי הועה""ל. משרדי הבריאות המרכז הארצי לשרות ...</div>"	abbreviated
984	hmf19480425-01.2.70	25 April 1948	hmf	2 יהודים נהרגו ביום ר בירושלים	"<div class=""txtsearchsnippet"">... ירו מבשק קל ותותחים על ""צלפים יהודיים"" באזור שייך־ג'ירח. <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים - לידי הצלב האדום ההל מהיום ...</div>"	spelled
985	hmf19480428-01.2.57	28 April 1948	hmf	"ביה""ח הממשלתי בחיפה לרשות העיריה"	"<div class=""txtsearchsnippet"">... קצינלםון על החלטת המוסדות להבטיח את קיומו הסדיר של <b class=""highlightcolor"">בית החולים הממשלתי</b> •לטובת האוכלוסיה בבלל והערבית בפרט, ההוא ביקש ...</div>"	abbreviated,spelled
986	hmf19480504-01.2.48	4 May 1948	hmf	הצבא תפס עמדות חדשות בחיפה	"<div class=""txtsearchsnippet"">... לב מיוחדת הוקדשה לבעיות מדואר. דיון על גורלו של <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה ד""ר א. כצנלםון מטעם מחלקת הבריאות ...</div>"	spelled
987	hmf19480509-01.2.79	9 May 1948	hmf	"""חברה קדישא"" של ת""אהביאה לקבורה 2ערבים בסלמה,מאחר שביפו&#8237;',&#8236;אין מוסד המטפל.בקבורה/"	"<div class=""txtsearchsnippet"">... שיובל לטפל 'בקבורתם‭,. ‬כמו כן נמסר למשטרה כי גם <b class=""highlightcolor"">בית החולים הממשלתי</b> סגור.</div>"	spelled
988	hmf19480810-01.2.35	10 August 1948	hmf	_הובטחה הכשרות בבתי חולים _ובבתי־עולימ	"<div class=""txtsearchsnippet"">... הלאה לעזרה לרבנות הראשית בסידור עניני הכשרות ועניני הדת. <b class=""highlightcolor"">בית החולים הממשלתי</b> למחלות מידבקות בפרדם כץ הוכשר כדין, ועכשיו ...</div>"	spelled
989	hmf19480830-01.2.43	30 August 1948	hmf	UNKNOWN	"<div class=""txtsearchsnippet"">_, תקון טעות במועצת <b class=""highlightcolor"">בית החולים הממשלתי,</b> בית הטפר• לאחיות, במקום מועמדות שאינן בגיל ...</div>"	spelled
990	hmf19480922-01.2.58	22 September 1948	hmf	מ ונו 9 מפקחים אזוריים לבצוע הרישום	"<div class=""txtsearchsnippet"">... התושבים נמצא בג'בליה (יפו) רח' •ב' מס' ‭, 12-141‬ליד <b class=""highlightcolor"">בית החולים 'הממשלתי.</b> האוטובוס (של דרום־יהודה) לג'בליה יוצא מהתחנה המרכזית, ...</div>"	spelled
991	hmf19480927-01.2.30	27 September 1948	hmf	הכנות מזורזות לרישום התושבים	"<div class=""txtsearchsnippet"">... התושבים נמצא בג'בליה (יפו) דת' ב' מס' 141־12 ליד <b class=""highlightcolor"">בית החולים הממשלתי.</b> האוטובוס (של דרום יהודה) לג'בליה יוצא מהתהנה ...</div>"	spelled
992	hmf19481123-01.2.45	23 November 1948	hmf	הצ?ב האדוםמתבצל בפני הערבים&#8237;.,. &#8236;	"<div class=""txtsearchsnippet"">... אמש בראדיו רמאללה, על השתלשלות הענינים שהביאה לידי מסירת <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים ליד היהודים. בית חולים זה נמסר ...</div>"	spelled
993	hmf19481201-01.2.77	1 December 1948	hmf	"ביה""ה הממשלתי בירושלים ־־ נמסר לישראל"	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים נמצא עתה בידי היהודים. בהסכם שנחתם ...</div>"	spelled
994	hmf19481220-01.2.57	20 December 1948	hmf	2 נפצעו קעד, בהתנגשות _קרונ*ת במכוגית	"<div class=""txtsearchsnippet"">... דרכים אירעה אתמול בצהרים ליד הצטלבות פסי הרכבת בקירבת <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה. קרונית קטנה התנגשה במכונית צבאית וכתוצאה ...</div>"	spelled
995	hrt19481128-01.2.49	28 November 1948	hrt	"רבים החוזרים מתל""אביב לירושלים בעיר קיימת נטיק לחזור לשכונות שנעזבו"	"<div class=""txtsearchsnippet"">... את י-אןושרות לחוג *ת חגם לשובע־ — אמר המושל. <b class=""highlightcolor"">בית החולים הממשלתי</b> בחסות הצלב האדום ""ביחס לבית החולים הממשלתי ...</div>"	spelled
996	hrt19481220-01.2.94	20 December 1948	hrt	התנגשות בין קרונית ! ומכונית ו ו	"<div class=""txtsearchsnippet"">... דרכים אירעה ב־‭12. 30‬ אתמול, ליד מעבר! הרכבת שעי"" <b class=""highlightcolor"">ביה""ח הממשלתי.</b> , קרינ'־. ־:נינד התנגשה במכונית צכאיי;, ובדיצאר. מבן־ ...</div>"	abbreviated
997	hrte19480130-01.2.11	30 January 1948	hrte	מוחו שד סגן •פחח אחינו סג יפתח נפל	"<div class=""txtsearchsnippet"">... העיר העתיקה בירושלים. הוא הובא אל מערת הפריצים הנקראת <b class=""highlightcolor"">""בית חולים ממשלתי""</b> בירושלים ונמסר לטיפולם של אוכלי־ אדם הקוראים ...</div>"	indefinite
998	hzh19380128-01.2.13	28 January 1938	hzh	תאונה או ודו&#8237;?! &#8236;	"<div class=""txtsearchsnippet"">... לעזרה מרמלה הסמוכה ואחרי רגעים אחדים הגיע האמבולאנס: של <b class=""highlightcolor"">בית החולים . הממשלתי</b> אל מקום התאונה והעביר את שני: ...</div>"	spelled
999	hzh19380511-01.2.43	11 May 1938	hzh	ח1 ־ פ ה	"<div class=""txtsearchsnippet"">... הוחלט על ביטוח פועלי העיריה וסלילת כביש שיוביל אל <b class=""highlightcolor"">בית החולים הממשלתי</b> החדש בקרבת בת גלים‭_}. ‬זכביש הזה יעלה ...</div>"	spelled
1000	hzh19380614-01.2.44	14 June 1938	hzh	ירושלים	"<div class=""txtsearchsnippet"">... _הםרגינט נפתלי גריבוב, את הקונצרטים השנתיים שלה בגן של <b class=""highlightcolor"">בית־ החולים הממשלתי</b> בכל יום חמישי בשעות ‭5. 30—4‬ אהת ...</div>"	spelled
1001	hzh19380808-01.2.45	8 August 1938	hzh	צ 13 ת	"<div class=""txtsearchsnippet"">... בלי מחלקה כירורגית הנחוצה במקרה אסון בימים טרופים אלה. <b class=""highlightcolor"">בית החולים הממשלתי</b> הנמצא בקצה הרובע הערבי המופקר לשלטונם הגמור ...</div>"	spelled
1002	hzh19380819-01.2.5	19 August 1938	hzh	"_מוומר&#8237;^""&#8236;לדי &#8237;7t? _^t\\&#8236; י _ןיי _ל_911_יל _ףןףף_^ _^ף"	"<div class=""txtsearchsnippet"">ושוטר ערבי שהעבירו את ההרוג אל <b class=""highlightcolor"">בית החולים הממשלתי.</b> עם רציחת השוטר נחטפו גם הנהג והמבקר. ...</div>"	spelled
1003	hzh19381012-01.2.30	12 October 1938	hzh	_^נשימדנ_^_לטינוימניהנמווכיח	"<div class=""txtsearchsnippet"">... אוגוסט לאקוויר, המנהל כיום. את המכון הפי־ זי־טיראפי של <b class=""highlightcolor"">בית החולים הממשלתי</b> באנקארד‭—. ‬ לתלמידו הד""ר באלאשה, הרופא המנהל. ...</div>"	spelled
1004	hzh19381025-01.2.10	25 October 1938	hzh	נתלו שלושה ערביים	"<div class=""txtsearchsnippet"">... משפחותיהם ?ומכריהם של. הנתלים. הגוויות הועברו לכפרם במכונית של <b class=""highlightcolor"">_בית־החולים הממשלתי‭:.</b> ‬</div>"	maqaf
1005	hzh19381030-01.2.17	30 October 1938	hzh	""" בבית _הדץ הצבאי בירושלים"	"<div class=""txtsearchsnippet"">... סל‭*;‬וז. _שריפח בבין!_וחזולמז ; בבית־צפפהי אמש פרצה שריפה ;בבנין <b class=""highlightcolor"">בית־ החולים הממשלתי</b> , שטרם נגמר, בבית בבית צפפה ליד ...</div>"	spelled
1006	hzh19381113-01.2.50	13 November 1938	hzh	בית החולים הממשל_^תי החדש	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בית החולים הממשל_^תי</b> החדש</div>"	spelled
1007	hzh19381219-01.2.10	19 December 1938	hzh	&#8237;?' ' ?&#8236; תציב בחיפה יפתח אתבית ? החולים &#8237;. ? ? . '? ?&#8236; •? 'בבת־גלים	"<div class=""txtsearchsnippet"">... ה. ־ מ. מק־מיכאל שישתתף בטכס •הפתיחה הרשמית של <b class=""highlightcolor"">בית?החולים הממשלתי</b> . בבת גלים, אשריתק . יים באותו ־ ...</div>"	maqaf
1008	hzh19381227-01.2.17	27 December 1938	hzh	מדוע לא תורגמו הנאומים בחיפה לעברית &#8237;.? &#8236;	"<div class=""txtsearchsnippet"">... הנציב העליון, מנהל שירותי הרפואה וראש עירית היפה בפתיחת <b class=""highlightcolor"">בית החולים הממשלתי</b> . בחיפה, שכידוע לא תורגמו לעברית. ו</div>"	spelled
1009	hzh19381228-01.2.14	28 December 1938	hzh	השתוללות המרצחים נירושלים י	"<div class=""txtsearchsnippet"">... ביום ב' חנווני ערבי בשם קום־ _טדרםלימה בליל ברחוב <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו, הכריחו ' אותו לתזור יי •להנותו ...</div>"	spelled
1010	hzh19390102-01.2.51	2 January 1939	hzh	Untitled	"<div class=""txtsearchsnippet"">... בשער‭2. 30, ‬ הוצא הארון מחדר המתים . של <b class=""highlightcolor"">בית החולים . הממשלתי</b> והונח במכונית משא פתוחה ""של המשטרה. ...</div>"	spelled
1011	hzh19390124-01.2.58	24 January 1939	hzh	"־במועצת עירית ת""א. &#8237;.. &#8236;"	"<div class=""txtsearchsnippet"">... ! תוצא לעבודות ציבוריות. גם המצב בנוגע;להשתתפות הממשלה בתקציב <b class=""highlightcolor"">בית־ ! החולים הממשלתי</b> ־ איננו מעודד ביותר. הוועד המנהל ...</div>"	spelled
1012	hzh19390219-01.2.24	19 February 1939	hzh	Untitled	"<div class=""txtsearchsnippet"">... נמסרה ־ לקבלן‭.. ‬נמשכת. רק העבודה: בבנין ־‭:. ‬ <b class=""highlightcolor"">בית החולים הממשלתי</b> _בשכתתי_, מקור חיים־. וחלק הפועל העברי הובטח-בה. ...</div>"	spelled
1013	hzh19390313-01.2.2	13 March 1939	hzh	&#8237;,,..,, ^™.^™_.^^^^^ &#8236;	"<div class=""txtsearchsnippet"">... הנמל על יד השער מס - פר 12 בקרבת <b class=""highlightcolor"">בית החולים הממשלתי.</b> נורו אליו כשמונה יריות _שפגעו בו והר־ ...</div>"	spelled
1014	hzh19390323-01.2.10	23 March 1939	hzh	&#8237;464 .565&#8236; ם י&#8237;—*&#8236;תקציב יה הכנסות של תל־אביב	"<div class=""txtsearchsnippet"">... תובעת השתתפות מספיקה בתקציב בית החולים ־ וגם הקמת <b class=""highlightcolor"">בית חולים ממשלתי</b> בעיר. ה' שושני הציע לפנות בפטיציה לממשלה ...</div>"	indefinite
1015	hzh19390620-01.2.12	20 June 1939	hzh	Untitled	"<div class=""txtsearchsnippet"">... גרמו לבהלה רבה. מכוניות משא הועברו בערימות הגופות אל <b class=""highlightcolor"">בית החולים הממשלתי.</b> אהרי העברת הקדמות הותקף בבית החולים הרוכל ...</div>"	spelled
1016	hzh19390901-01.2.37	1 September 1939	hzh	Untitled	"<div class=""txtsearchsnippet"">... במקרה י התקפות אוויר על י חיפה במקומות דלקמן: <b class=""highlightcolor"">בית החולים הממשלתי</b> החדש'משרד הבריאות- הישן, מרכז ‭""?‬מגן דוד‭, ""‬ ...</div>"	spelled
1017	hzh19391123-01.2.46	23 November 1939	hzh	Untitled	"<div class=""txtsearchsnippet"">... זו בדברים המים מאת מנהל מחלקת 'הבריאות 'בחיפה ומנהל <b class=""highlightcolor"">בית החולים הממשלתי</b> התר מק־טווין העוזב את חיפה לרגל העברתו ...</div>"	spelled
1018	hzh19400124-01.2.28	24 January 1940	hzh	"מפעולות העזרה שללינת מדק"" בחיפה """	"<div class=""txtsearchsnippet"">... לא""י. אחריה מילא ' הד""ר איצקוביץ והד""ר גתנזון. אין <b class=""highlightcolor"">בית החולים הממשלתי</b> נותן בכלל עזרה רפואית־אמבולאנטורית אלא במקרי־תאונות, כמו ...</div>"	spelled
1019	hzh19400625-01.2.51	25 June 1940	hzh	פ י רור י _פ ' למורה ראשונה בירושלים	"<div class=""txtsearchsnippet"">... ""‬ ומרפאת ""הדסה‭:""‬ הישנה‭;. "" ;. ‬ . גם <b class=""highlightcolor"">;בית ? החולים הממשלתי,</b> הרוסי, _*הדסה‭.. ""‬ . החדש‭, (‬ ...</div>"	spelled
1020	hzh19410223-01.2.13	23 February 1941	hzh	מחיסת נל זכר לתרבות.יהודית כליפה	"<div class=""txtsearchsnippet"">... לבריאות בממשלת ליטה הזמניית התפטר ממשרתו ו_^מנה לראש י <b class=""highlightcolor"">בית החולים הממשלתי</b> לשחפת בקובנה.</div>"	spelled
1021	hzh19410608-01.2.28	8 June 1941	hzh	"לפתיחת עונת הרחצה בברת""־גלים"	"<div class=""txtsearchsnippet"">... שני שטחים נרחבים על שפת הים, האחד על יד <b class=""highlightcolor"">בית החולים הממשלתי</b> והשני בין תחנת הכוה של הברת החשמל ...</div>"	spelled
1022	hzh19420108-01.2.19	8 January 1942	hzh	"י &#8237;eass_. *» \&#8236;• &#8237;"". s ea&#8236;־ &#8237;y*&#8236; _»־ &#8237;IS J/ill 8 ""9 _gass _tn!sag! &#8236;"	"<div class=""txtsearchsnippet"">י נפצע במדיה בבית מול <b class=""highlightcolor"">בית החולים הממשלתי</b> . ביה' * שלים פרצה מריבהבין ־ ...</div>"	spelled
