n	id	date	publication	title	snippet	forms
999	hzh19390620-01.1.1	20 June 1939	hzh	Page 1	"<div class=""txtsearchsnippet"">... גרמו לבהלה רבה. מכוניות משא הועברו בערימות הגופות אל <b class=""highlightcolor"">בית החולים הממשלתי.</b> אהרי העברת הקדמות הותקף בבית החולים הרוכל ...</div>"	spelled
1000	hzh19390901-01.1.4	1 September 1939	hzh	Page 4	"<div class=""txtsearchsnippet"">... במקרה י התקפות אוויר על י חיפה במקומות דלקמן: <b class=""highlightcolor"">בית החולים הממשלתי</b> החדש'משרד הבריאות- הישן, מרכז ‭""?‬מגן דוד‭, ""‬ ...</div>"	spelled
1001	hzh19391123-01.1.4	23 November 1939	hzh	Page 4	"<div class=""txtsearchsnippet"">... זו בדברים המים מאת מנהל מחלקת 'הבריאות 'בחיפה ומנהל <b class=""highlightcolor"">בית החולים הממשלתי</b> התר מק־טווין העוזב את חיפה לרגל העברתו ...</div>"	spelled
1002	hzh19400124-01.1.3	24 January 1940	hzh	Page 3	"<div class=""txtsearchsnippet"">... לא""י. אחריה מילא ' הד""ר איצקוביץ והד""ר גתנזון. אין <b class=""highlightcolor"">בית החולים הממשלתי</b> נותן בכלל עזרה רפואית־אמבולאנטורית אלא במקרי־תאונות, כמו ...</div>"	spelled
1003	hzh19400625-01.1.4	25 June 1940	hzh	Page 4	"<div class=""txtsearchsnippet"">... ""‬ ומרפאת ""הדסה‭:""‬ הישנה‭;. "" ;. ‬ . גם <b class=""highlightcolor"">;בית ? החולים הממשלתי,</b> הרוסי, _*הדסה‭.. ""‬ . החדש‭, (‬ ...</div>"	spelled
1004	hzh19410223-01.1.1	23 February 1941	hzh	Page 1	"<div class=""txtsearchsnippet"">... לבריאות בממשלת ליטה הזמניית התפטר ממשרתו ו_^מנה לראש י <b class=""highlightcolor"">בית החולים הממשלתי</b> לשחפת בקובנה.</div>"	spelled
1005	hzh19410608-01.1.3	8 June 1941	hzh	Page 3	"<div class=""txtsearchsnippet"">... שני שטחים נרחבים על שפת הים, האחד על יד <b class=""highlightcolor"">בית החולים הממשלתי</b> והשני בין תחנת הכוה של הברת החשמל ...</div>"	spelled
1006	hzh19420108-01.1.2	8 January 1942	hzh	Page 2	"<div class=""txtsearchsnippet"">י נפצע במדיה בבית מול <b class=""highlightcolor"">בית החולים הממשלתי</b> . ביה' * שלים פרצה מריבהבין ־ ...</div>"	spelled
1007	hzh19420112-01.1.4	12 January 1942	hzh	Page 4	"<div class=""txtsearchsnippet"">... ביפו, תרם אלף לא‭''‬י לשם בגין אגף יולדות ליד <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו. מוצטאפא אבו זייד תרם למטרד, זו ...</div>"	spelled
1008	hzh19420216-01.1.2	16 February 1942	hzh	Page 2	"<div class=""txtsearchsnippet"">... . 'בת? ‭9. ‬ י זחצי , :שהועברה אל. <b class=""highlightcolor"">בית־ החולים _הממשלתי</b> :ומתה. י ;י נשבחה לו תיל . ...</div>"	spelled
1009	hzh19420317-01.1.3	17 March 1942	hzh	Page 3	"<div class=""txtsearchsnippet"">... זד, עשר י שנים עושקת בתכנית של י הקמת <b class=""highlightcolor"">בית 'חולים ממשלתי‭',</b> ‬והענין אינו חישוב: ' בתכנית המרי ־ ...</div>"	indefinite
1010	hzh19420805-01.1.1	5 August 1942	hzh	Page 1	"<div class=""txtsearchsnippet"">... —;'‬ בבוקר עד ‭, 1‬ו־‭6—3‬ אתריהצהרים!מחלקת הנשים : של <b class=""highlightcolor"">בית החולים הממשלתי,</b> בימים ב' !ות' ‭6—3‬ ־ אתרי הצהרים, ...</div>"	spelled
1011	hzh19420925-01.1.4	25 September 1942	hzh	Page 4	"<div class=""txtsearchsnippet"">... מוכן לבדוק את הענין. בקשר להרחבת בית החולים העירוני, <b class=""highlightcolor"">בית‭,, ‬החולים הממשלתי</b> למחלות מידבקות והסיכוי• לפתרון קרוב של בית ...</div>"	spelled
1012	hzh19430330-01.1.4	30 March 1943	hzh	Page 4	"<div class=""txtsearchsnippet"">... כסעיף"" ‭&amp;?‬שנה בתקציב. הסוציאלי. לפי דעתו, גם אחרי הקמת <b class=""highlightcolor"">בית החולים ?הממשלתי</b> החדש יהיה צורך לפחות ב ־ 50 ...</div>"	spelled
1013	hzh19430624-01.1.5	24 June 1943	hzh	Page 5	"<div class=""txtsearchsnippet"">... פאטה הקריא את עדותם של _הנאשמים בחקירה הראשוונה. רופא <b class=""highlightcolor"">בית החו_!לים הממשלתי</b> ביפו ד""ר •בי־ שארה מוסר את _עדחתו ...</div>"	spelled
1014	hzh19430713-01.1.6	13 July 1943	hzh	Page 6	"<div class=""txtsearchsnippet"">, אל <b class=""highlightcolor"">בית החולים . הממשלתי</b> למחלות 'מדבקות הועבר :במוצאי שבת אדם. ...</div>"	spelled
1015	hzh19430921-01.1.2	21 September 1943	hzh	Page 2	"<div class=""txtsearchsnippet"">... וגם לעי ריית• מדוע אין תל אביב זכאית לקיבל <b class=""highlightcolor"">בית חולים ממשלתי</b> לפחיות כמו חייפר‭', ‬• ןעליונ לר י ...</div>"	indefinite
1016	hzh19431107-01.1.3	7 November 1943	hzh	Page 3	"<div class=""txtsearchsnippet"">... מ למושבות להלן מסר היושב ראש פרטים על פתיחת <b class=""highlightcolor"">בית־־החולים הממשלתי</b> שיוקם בתל־אביב בשביל המושבות העבריות. בזה כלולה גם ...</div>"	maqaf
1017	hzh19440223-01.1.4	23 February 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... דייק — רחוב מיבטיפיודי ‭. 48‬ • _־&gt;ע""י, . <b class=""highlightcolor"">ביה""ח, הממשלתי‭..</b> (‬• י• י ‭:, ‬ אירי לדרמו — ...</div>"	abbreviated
1018	hzh19440427-01.1.4	27 April 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... בניצוחו• של יוג'ין גוםנסז 8 תכנית ""כבקשתל"" מיוחדת לאחיות <b class=""highlightcolor"">בית 'החולים הממשלתי</b> 'בהיפהז ‭8. 25‬ שיחל. על 'מאורעות היום‭8. ...</div>"	spelled
1019	hzh19440507-01.1.3	7 May 1944	hzh	Page 3	"<div class=""txtsearchsnippet"">... חולד, בבית הולים _ו־9 לא""י כל ""חוםה"" םכתי המחסה. <b class=""highlightcolor"">בית החולים הממשלתי</b> בבית לחם הוא תמיד גדוש ער אפס ...</div>"	spelled
1020	hzh19440804-01.1.6	4 August 1944	hzh	Page 6	"<div class=""txtsearchsnippet"">... אין לקוות מסיכה וו - או אחרת, להרחבתם. הנה <b class=""highlightcolor"">ביה""ח הממשלתי</b> בבית _לח_^ המכיל כ־150 מטות ובכלל זה בערך ...</div>"	abbreviated
1021	hzh19440821-01.1.4	21 August 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... •מעלה שלוש, יעקב שיפי־ רא, ד""ר שיטרוק, שנתמנה למנהל <b class=""highlightcolor"">בית החולים הממשלתי</b> באדים־אבבה ואחרים. מתבקש בבאנק אפ""ק בת""א נתקבלה ...</div>"	spelled
1022	hzh19440829-01.1.4	29 August 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... מקיבוץ אילון הובא במצב רציני לבית החולים רוטשילד. אל <b class=""highlightcolor"">בית החולים הממשלתי</b></div>"	spelled
1023	hzh19441016-01.1.4	16 October 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... יי בין שלושת חולי הדבר שהובאו בימים אלה למבדדת <b class=""highlightcolor"">?ביה""ח הממשלתי</b> 2 ילדים ערבים 'מארר־אל־יהוד. השלישי — שומר יהודי ...</div>"	abbreviated
1024	hzh19441026-01.1.3	26 October 1944	hzh	Page 3	"<div class=""txtsearchsnippet"">... שלא יובאו בו חולה או חולים חדשים למיבדדה של <b class=""highlightcolor"">בית החולים הממשלתי.</b> עשרות קרבנות נפלו בחי־ פה מבין כל ...</div>"	spelled
1025	hzh19450227-01.1.3	27 February 1945	hzh	Page 3	"<div class=""txtsearchsnippet"">... בולטות של קיפוח תל אביב מצד הממשלה!•אין בתל אביב <b class=""highlightcolor"">בית חולים ממשלתי</b> , אין משטרה בתל אביב!העי־ דיה, עשתה ...</div>"	indefinite
1026	hzh19450330-01.1.6	30 March 1945	hzh	Page 6	"<div class=""txtsearchsnippet"">... ‬ומשערים, שהשלד !הוא, ‭!. ‬של0 !מהרבנות ?הראשית מודיעים לנו: <b class=""highlightcolor"">בית החולים הממשלתי,</b> הירקון הוכשר כדין . לפסח. משחת שגימ ...</div>"	spelled
1027	hzh19450417-01.1.4	17 April 1945	hzh	Page 4	"<div class=""txtsearchsnippet"">... החדש לפיקוח , על מבוגרים — לעמוד תחת _סיקוח <b class=""highlightcolor"">בית החולים הממשלתי</b> לחולי רות במשך שנתיים ועליו להופיע לבדיקה ...</div>"	spelled
1028	hzh19451111-01.1.4	11 November 1945	hzh	Page 4	"<div class=""txtsearchsnippet"">... באחד מעובדי בית חרושת ""קרמן‭. ""‬ הועבר ל י <b class=""highlightcolor"">בית החולים הממשלתי.</b> לחיילים ותיילות הערב בי8 במועדון החייל רח' ...</div>"	spelled
1029	hzh19460122-01.1.1	22 January 1946	hzh	Page 1	"<div class=""txtsearchsnippet"">... מככר-אלנבי לאורך מזרחם של הגנים העירוניים ודרך השער של <b class=""highlightcolor"">בית החולים הממשלתי.</b></div>"	spelled
1030	hzh19460515-01.1.3	15 May 1946	hzh	Page 3	"<div class=""txtsearchsnippet"">... לקכל את הזריקות. לפי שמוסר הדיר מלחי ' מנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> לי - _ית־ לות מדקות' הופיע הטיפוס השנה ...</div>"	abbreviated
1031	hzh19460701-01.1.3	1 July 1946	hzh	Page 3	"<div class=""txtsearchsnippet"">... והולך וטוב. הפצועים מקבלים את הטיפול הרפואי הרגיל של <b class=""highlightcolor"">בית החולים הממשלתי.</b></div>"	spelled
1032	hzh19460705-01.1.1	5 July 1946	hzh	Page 1	"<div class=""txtsearchsnippet"">... הודיעו שלושה מעולי ""בי־ ־ייה"" למשלחת הרפואית שביקרה אצלם <b class=""highlightcolor"">:בית החולים הממשלתי</b> בחיפה. בדיקה יסודית הוכיחה כי אין זד, ...</div>"	spelled
1033	hzh19460811-01.1.4	11 August 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... בית הספר לאהיות יופנה' בית החולים לאחיות , של <b class=""highlightcolor"">בית החולים הממשלתי:</b> יפונה בקרוב • ומעבד J לבנין הבולשת ...</div>"	spelled
1034	hzh19460812-01.1.4	12 August 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... רשמית אומרת, כי אתמול נ‭9. 25-‬ בבוקר הופיעה ליד <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו מכונית, שנראית כאמבו־ לאנס ממחלקת י ...</div>"	spelled
1035	hzh19460815-01.1.1	15 August 1946	hzh	Page 1	"<div class=""txtsearchsnippet"">... משרדי השל־ טון, כמו בתי הדין הנמצאים-בתוך דחבת הרוסים, <b class=""highlightcolor"">בית החולים הממשלתי</b> ועוד. בדעת השלטונות להעביד את• המשרדים ואת ...</div>"	spelled
1036	hzh19460815-01.1.4	15 August 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... והועבר !בראשית השבוע מטעמי בטחון(ל־ אחר נסיון ההתקפה על <b class=""highlightcolor"">בית •החולים הממשלתי</b> ביפו על ידי אצ‭''‬ל) לבית החולים הממשלתי ...</div>"	spelled
1037	hzh19460823-01.1.8	23 August 1946	hzh	Page 8	"<div class=""txtsearchsnippet"">... של •בעל בית מרקחת ידוע בחיפה, הובאה. אתמול אל <b class=""highlightcolor"">בית ?החולים . הממשלתי</b> לאחר שיריה מרוגהו פגעה 'בו 'בתחנת ...</div>"	spelled
1038	hzh19460904-01.1.4	4 September 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... שהשתתפו בהוצאת הגוויות מתחת להריסות וכן גם ?הרופא •של <b class=""highlightcolor"">בית החולים _הממשלתי</b> בירושלימ. ?• • מאת קרן 'היסוד עם ...</div>"	spelled
1039	hzh19460919-01.1.1	19 September 1946	hzh	Page 1	"<div class=""txtsearchsnippet"">... מה לפני השעה 1 בצהרים נכנס• הרופא הראשי של <b class=""highlightcolor"">בית החולים 'הממשלתי</b> בירושלים והודיע לד""ר פון ווייזל על ההחלטה ...</div>"	spelled
1040	hzh19461003-01.1.3	3 October 1946	hzh	Page 3	"<div class=""txtsearchsnippet"">... הראשי מהרי""ם טולידאנו בלוויית הרב כ. פ. טכורש את <b class=""highlightcolor"">בית החולים הממשלתי</b> היד־ -קון. שם. קיבלו את פניהם מ""מ ...</div>"	spelled
1041	hzh19461115-01.1.8	15 November 1946	hzh	Page 8	"<div class=""txtsearchsnippet"">... בבוקר בשעת פיצוץ הרכבת בקרבת שכ' התקווה מת ?מפצעיו <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו, הוא היה מוחמד איברהים נורי מלוד.</div>"	spelled
1042	hzh19461121-01.1.4	21 November 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... טומיגאן שוטר בריטי ישב במגרש הרוסים בירושלים, מול דלת <b class=""highlightcolor"">בית החולים הממשלתי</b> ""וטיפל"" ב-טומ־ גאן שלי• • . ופלטה ...</div>"	spelled
1043	hzh19461126-01.1.4	26 November 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... מצודת ירושלים לעברמכונית י שעברה ליד המדור הבריטי של <b class=""highlightcolor"">בית־החולים הממשלתי.</b> עם האזעקה נפסקה התנועה בעיר, והשמירה על המצודה ...</div>"	maqaf
1044	hzh19461127-01.1.1	27 November 1946	hzh	Page 1	"<div class=""txtsearchsnippet"">... וויגור‭.. 5. ""‬הולים הועברו לבית החולים ביעטלית וחמשה 'אל <b class=""highlightcolor"">בית החולים הממשלתי.</b> לדגרי :_אזןד ‭?*‬נןעפיל""ם שאתו הצלחתי י לקשור ...</div>"	spelled
1045	hzh19470117-01.1.8	17 January 1947	hzh	Page 8	"<div class=""txtsearchsnippet"">... מגן־ דוד אדום 'לבית החולים רוטשילד בחיפה. עזבו את <b class=""highlightcolor"">בית ?החולים הממשלתי</b> עור 2 ערבים מפצועי ההתקפה' על מרכז ...</div>"	spelled
